name,arity_profile,avg_arity,max_arity,min_arity,n_edges_d,n_nodes_d,n_predicates,n_rules,n_shapes,predicate_profile,rule_profile,t_component,t_graph,t_graph_d,t_parse,t_shapes,t_terminate_graph_d,terminates_graph
\predicate\program-515.res,[1-5],3.116197183,5,1,3048742,11860,284,936973,1649, [200-400), [666666-999999),140.43893,68646.8,19865.822,17048.88,14029.664,34035.926, false
\predicate\program-516.res,[1-5],2.935,5,1,2399423,7807,200,931655,1071, [200-400), [666666-999999),114.125916,63376.7,21582.648,16512.69,9521.47,31218.242, false
\predicate\program-517.res,[1-5],3.06514658,5,1,2334411,13182,307,721747,1773, [200-400), [666666-999999),152.60347,55264.797,13270.358,13481.001,14245.481,27668.443, false
\predicate\program-518.res,[1-5],2.950657895,5,1,2713620,11612,304,920179,1642, [200-400), [666666-999999),118.81889,73224.45,18247.117,16410.424,13526.519,31892.453, false
\predicate\program-519.res,[1-5],3.055710306,5,1,2994472,15561,359,934912,2077, [200-400), [666666-999999),153.98218,69813.73,18890.625,17169.05,16511.82,35556.43, false
\predicate\program-51.res,[1-10],5.673076923,10,1,968826,273729,52,201563,1834, [5-200), [0-333333),305.60324,11665.169,397405.62,5752.907,4659.0537,402370.28, false
\predicate\program-520.res,[1-5],3.056213018,5,1,2228084,14158,338,674586,1921, [200-400), [666666-999999),137.38022,57866.742,12209.277,12357.76,15680.789,28027.445, false
\predicate\program-521.res,[1-5],2.971223022,5,1,2815081,10661,278,964731,1514, [200-400), [666666-999999),151.85536,71407.08,20514.506,16821.469,13103.77,33770.133, false
\predicate\program-522.res,[1-5],3.12,5,1,2238517,9683,225,709127,1328, [200-400), [666666-999999),112.5706,58204.17,14178.35,12868.145,10631.815,24922.734, false
\predicate\program-523.res,[1-5],2.968553459,5,1,2380477,12296,318,779934,1737, [200-400), [666666-999999),129.2742,47650.418,14331.63,14251.355,15928.174,30389.078, false
\predicate\program-524.res,[1-5],2.970588235,5,1,2595968,14488,374,823480,2042, [200-400), [666666-999999),134.81761,64515.164,14464.746,14314.587,16650.43,31249.992, false
\predicate\program-525.res,[1-5],3.076487252,5,1,2586525,14833,353,777891,2050, [200-400), [666666-999999),151.63742,58674.97,14764.21,14531.165,16995.963,31911.81, false
\predicate\program-526.res,[1-5],3.027522936,5,1,2548198,13676,327,803723,1856, [200-400), [666666-999999),137.2219,71240.45,15053.668,14539.877,15071.838,30262.727, false
\predicate\program-527.res,[1-5],2.997429306,5,1,2904210,15498,389,909447,2156, [200-400), [666666-999999),128.84808,62661.88,16894.543,16711.908,17347.701,34371.094, false
\predicate\program-528.res,[1-5],2.969178082,5,1,2786122,11703,292,952353,1622, [200-400), [666666-999999),120.55418,64782.98,19903.268,17227.79,14084.885,34108.707, false
\predicate\program-529.res,[1-5],3.042328042,5,1,3007476,15255,378,914497,2134, [200-400), [666666-999999),135.42181,70137.445,18205.316,16419.363,19033.93,37374.668, false
\predicate\program-52.res,[1-10],5.218045113,10,1,591292,184368,133,127020,4149, [5-200), [0-333333),213.66978,11588.237,247384.89,3608.7312,9976.729,257575.3, false
\predicate\program-530.res,[1-5],2.969298246,5,1,2731414,8668,228,995324,1243, [200-400), [666666-999999),137.42082,73967.4,23584.664,17837.883,10605.045,34327.13, false
\predicate\program-531.res,[1-5],3.086124402,5,1,2912571,8302,209,997941,1190, [200-400), [666666-999999),122.50431,57635.688,21418.15,17971.445,10640.649,32181.305, false
\predicate\program-532.res,[1-5],2.9437751,5,1,2610803,9621,249,943714,1340, [200-400), [666666-999999),121.41585,68367.13,20655.365,16815.566,12144.956,32921.74, false
\predicate\program-533.res,[1-5],3.072327044,5,1,2706951,13804,318,845458,1856, [200-400), [666666-999999),139.1014,68211.26,16251.822,15599.912,15108.152,31499.076, false
\predicate\program-534.res,[1-5],3.047457627,5,1,2459049,11813,295,776227,1672, [200-400), [666666-999999),130.25658,60575.184,14698.827,14143.513,13968.652,28797.736, false
\predicate\program-535.res,[1-5],2.911504425,5,1,2561048,8512,226,981899,1185, [200-400), [666666-999999),115.62488,58131.53,20730.55,17133.43,10811.266,31657.441, false
\predicate\program-536.res,[1-5],3.031141869,5,1,2238408,11891,289,708790,1624, [200-400), [666666-999999),136.79028,42938.32,13151.992,12992.594,13245.219,26534, false
\predicate\program-537.res,[1-5],2.924050633,5,1,2520987,9067,237,938439,1270, [200-400), [666666-999999),109.12342,45725.68,18476.28,16810.885,11556.07,30141.473, false
\predicate\program-538.res,[1-5],2.971291866,5,1,2506929,7887,209,923538,1141, [200-400), [666666-999999),132.24432,45139.246,18674.47,16645.81,10244.611,29051.326, false
\predicate\program-539.res,[1-5],2.97008547,5,1,1994436,9380,234,691955,1284, [200-400), [666666-999999),130.14021,48375.73,12718.252,12421.401,10864.132,23712.523, false
\predicate\program-540.res,[1-5],2.960606061,5,1,2598773,12315,330,845314,1765, [200-400), [666666-999999),139.79695,78091.84,18655.693,15344.021,15335.174,34130.664, false
\predicate\program-541.res,[1-5],2.990625,5,1,2270792,12758,320,726451,1774, [200-400), [666666-999999),118.44421,51626.047,13243.378,13377.698,15064.2295,28426.05, false
\predicate\program-542.res,[1-5],3.007633588,5,1,2551602,15591,393,777910,2185, [200-400), [666666-999999),134.52356,68426.94,14065.793,14274.734,18016.469,32216.785, false
\predicate\program-543.res,[1-5],2.975352113,5,1,2358594,10958,284,791174,1551, [200-400), [666666-999999),126.60256,66404.58,17110.98,14601.515,13073.862,30311.445, false
\predicate\program-544.res,[1-5],2.99122807,5,1,2915208,14106,342,953528,1904, [200-400), [666666-999999),152.41145,92806.62,20456.166,16915.945,14996.931,35605.508, false
\predicate\program-545.res,[1-5],2.983050847,5,1,2563780,8991,236,902446,1295, [200-400), [666666-999999),126.67339,61066.086,21364.32,16132.126,11139.659,32630.652, false
\predicate\program-546.res,[1-5],3.019337017,5,1,2422077,14377,362,739059,2025, [200-400), [666666-999999),130.1064,62670.395,12999.063,13380.735,15896.683,29025.852, false
\predicate\program-547.res,[1-5],2.986046512,5,1,2021774,8244,215,698264,1140, [200-400), [666666-999999),121.39834,37451.887,14890.708,12760.121,9814.593,24826.7, false
\predicate\program-548.res,[1-5],3.02020202,5,1,2734608,12376,297,893470,1667, [200-400), [666666-999999),142.22006,60684.996,17901.303,16440.7,13991.5625,32035.086, false
\predicate\program-549.res,[1-5],2.950155763,5,1,2898032,12983,321,994886,1759, [200-400), [666666-999999),150.2708,64513.53,20574.703,17583.191,15218.923,35943.9, false
\predicate\program-550.res,[1-5],3.015444015,5,1,2263771,10652,259,755512,1459, [200-400), [666666-999999),135.6595,44191.77,14610.627,13415.399,11884.498,26630.785, false
\predicate\program-55.res,[1-10],5.410958904,10,1,844201,237630,146,168605,4644, [5-200), [0-333333),261.72482,19084.895,408211.9,4780.5107,11579.591,420053.22, false
\predicate\program-56.res,[1-10],5.632124352,10,1,672076,230915,193,130982,6920, [5-200), [0-333333),266.7883,19299.725,401744.16,3965.127,15236.352,417247.28, false
\predicate\program-58.res,[1-10],5.714285714,10,1,319940,113114,63,64107,2416, [5-200), [0-333333),140.55664,4074.806,203532.22,2074.8997,5638.844,209311.62, false
\predicate\program-59.res,[1-10],5.320512821,10,1,656042,184592,78,142687,2485, [5-200), [0-333333),240.23012,12809.856,317863.7,4153.392,6212.25,324316.16, false
\predicate\program-5.res,[1-5],2.905982906,5,1,53758,4228,117,15595,635, [5-200), [0-333333),15.450554,213.11024,311.6726,442.1086,5702.1436,6029.2666, false
\predicate\program-601.res,[1-5],3.001956947,5,1,641210,20346,511,178150,2834, [400-600], [0-333333),70.43056,8805.011,2285.2996,3347.89,23087.285,25443.016, false
\predicate\program-606.res,[1-5],2.975308642,5,1,394849,16290,405,111328,2249, [400-600], [0-333333),54.86426,3171.0571,1650.878,2276.89,17995.627,19701.37, false
\predicate\program-609.res,[1-5],2.995943205,5,1,689912,19582,493,192803,2736, [400-600], [0-333333),87.18209,9530.4795,2645.6497,3749.038,22046.668,24779.5, false
\predicate\program-60.res,[1-10],5.687179487,10,1,197572,80008,195,36126,6903, [5-200), [0-333333),99.055115,2101.7288,133119.38,1196.3423,15352.586,148571.03, false
\predicate\program-610.res,[1-5],2.996078431,5,1,1038537,20320,510,292499,2823, [400-600], [0-333333),103.40736,15102.563,4140.3853,5705.5537,23465.076,27708.87, false
\predicate\program-611.res,[1-5],3.003891051,5,1,778987,20534,514,217958,2857, [400-600], [0-333333),99.57,11235.903,3493.592,4273.804,23265.62,26858.781, false
\predicate\program-612.res,[1-5],2.95049505,5,1,551287,15631,404,157731,2191, [400-600], [0-333333),68.12333,7148.694,2171.8994,3126.2722,18720.857,20960.88, false
\predicate\program-614.res,[1-5],3.03131524,5,1,804862,19676,479,222675,2708, [400-600], [0-333333),70.08233,11800.181,3517.3074,4509.2344,20616.865,24204.254, false
\predicate\program-619.res,[1-5],2.965432099,5,1,598407,15600,405,170531,2208, [400-600], [0-333333),64.26894,6380.576,2223.6633,3342.176,18830.33,21118.262, false
\predicate\program-61.res,[1-10],5.485436893,10,1,251820,83610,103,50090,3516, [5-200), [0-333333),102.07671,3611.6194,155597.92,1535.3463,8167.561,163867.56, false
\predicate\program-620.res,[1-5],2.97639485,5,1,474814,18308,466,133046,2561, [400-600], [0-333333),67.89879,4248.3696,1771.4431,2649.1606,20806.428,22645.77, false
\predicate\program-621.res,[1-5],3.01594533,5,1,439738,17401,439,121105,2453, [400-600], [0-333333),68.235245,4385.931,1613.8143,2479.947,20033.803,21715.852, false
\predicate\program-623.res,[1-5],3.019851117,5,1,707020,16685,403,198193,2265, [400-600], [0-333333),55.676407,11186.005,3020.5894,3808.8901,18604.06,21680.326, false
\predicate\program-627.res,[1-5],3.018867925,5,1,1045366,19489,477,294692,2679, [400-600], [0-333333),104.49777,16815.059,4493.3394,5629.582,22216.182,26814.02, false
\predicate\program-62.res,[1-10],5.291262136,10,1,1414311,350129,103,302737,3099, [5-200), [0-333333),378.6711,31644.22,512455.53,8381.295,8164.4927,520998.7, false
\predicate\program-630.res,[1-5],3.00591716,5,1,1067673,20235,507,300467,2815, [400-600], [0-333333),80.52918,18512.182,4233.1265,5832.2656,22862.107,27175.764, false
\predicate\program-631.res,[1-5],3.027906977,5,1,164724,15467,430,44621,2415, [400-600], [0-333333),46.39519,784.99677,808.4039,982.80365,18714.47,19569.27, false
\predicate\program-633.res,[1-5],3,5,1,253747,18252,489,69294,2704, [400-600], [0-333333),58.048088,1409.1593,1174.4337,1498.541,22251.309,23483.791, false
\predicate\program-636.res,[1-5],2.997912317,5,1,301081,18480,479,82636,2659, [400-600], [0-333333),56.469048,2144.6736,1323.8732,1701.8547,21853.627,23233.969, false
\predicate\program-638.res,[1-5],3.046511628,5,1,1176833,17868,430,328791,2433, [400-600], [0-333333),110.77691,23966.502,4787.8657,6294.9326,19439.47,24338.113, false
\predicate\program-639.res,[1-5],2.993939394,5,1,37966,9867,495,10357,2732, [400-600], [0-333333),21.521345,78.5688,281.62045,348.36362,22282.834,22585.977, false
\predicate\program-63.res,[1-10],5.409836066,10,1,856358,262648,183,170891,5822, [5-200), [0-333333),312.54935,24315.35,343948.44,5162.783,13926.745,358187.75, false
\predicate\program-640.res,[1-5],3.003891051,5,1,801136,20540,514,222748,2857, [400-600], [0-333333),74.883514,12376.441,3251.4956,4322.3164,23099.818,26426.197, false
\predicate\program-641.res,[1-5],3.034653465,5,1,140854,15249,404,38484,2310, [400-600], [0-333333),39.25272,443.43805,766.1947,872.885,18554.283,19359.73, false
\predicate\program-643.res,[1-5],2.983372922,5,1,433612,16599,421,121605,2324, [400-600], [0-333333),46.54212,3803.937,1651.7815,2430.005,19699.443,21397.768, false
\predicate\program-646.res,[1-5],2.984978541,5,1,991224,18369,466,283154,2558, [400-600], [0-333333),90.00005,18870.562,4018.877,5482.27,21177.74,25286.617, false
\predicate\program-648.res,[1-5],2.98108747,5,1,350905,16606,423,97688,2336, [400-600], [0-333333),51.65297,2697.5735,1409.0253,1949.5034,19691.576,21152.254, false
\predicate\program-64.res,[1-10],5.464646465,10,1,951687,289166,198,187460,6423, [5-200), [0-333333),345.33856,27054.24,402820,5530.0728,15019.925,418185.28, false
\predicate\program-651.res,[1-10],5.527972028,10,1,153883,72764,572,28861,19171, [400-600], [0-333333),88.62297,695.7491,120077.51,953.0419,43238.81,163404.94, false
\predicate\program-656.res,[1-10],5.622574956,10,1,476602,197028,567,89698,19813, [400-600], [0-333333),233.9946,5985.884,305477.38,2844.725,43832.06,349543.44, false
\predicate\program-660.res,[1-10],5.532758621,10,1,145429,69325,580,27842,20055, [400-600], [0-333333),127.52897,691.3377,126989.69,923.8538,43181.17,170298.39, false
\predicate\program-661.res,[1-10],5.636550308,10,1,119830,58705,487,22315,16980, [400-600], [0-333333),74.3725,500.76965,91123.92,771.9243,36937.98,128136.28, false
\predicate\program-663.res,[1-10],5.492307692,10,1,453077,182827,585,87331,19784, [400-600], [0-333333),210.1455,4558.6636,289016.1,2574.9192,43112.203,332338.44, false
\predicate\program-665.res,[1-10],5.641791045,10,1,506199,206738,469,94196,16200, [400-600], [0-333333),276.23233,6807.3965,310138.84,2800.91,35981.49,346396.56, false
\predicate\program-667.res,[1-10],5.810234542,10,1,477740,202791,469,88653,18141, [400-600], [0-333333),241.53528,6376.7144,345226.2,2739.9746,36452.312,381920.03, false
\predicate\program-668.res,[1-10],5.691056911,10,1,274819,125184,492,51758,17875, [400-600], [0-333333),141.32214,2172.341,206235.72,1610.7754,37774.938,244151.98, false
\predicate\program-66.res,[1-10],5.373684211,10,1,672487,219604,190,136664,6140, [5-200), [0-333333),262.71146,15874.454,300831.78,4018.0393,14286.827,315381.3, false
\predicate\program-671.res,[1-10],5.611464968,10,1,503868,201140,471,93533,16014, [400-600], [0-333333),233.58824,7105.3105,292164.84,2744.8105,34199.043,326597.47, false
\predicate\program-672.res,[1-10],5.476694915,10,1,268293,113324,472,52371,15877, [400-600], [0-333333),141.2466,2319.4663,188651.56,1580.6238,36166.805,224959.62, false
\predicate\program-673.res,[1-10],5.56504065,10,1,628501,241610,492,119153,16815, [400-600], [0-333333),272.7266,10883.754,383978.53,3579.2388,35247.89,419499.12, false
\predicate\program-676.res,[1-10],5.64142539,10,1,788539,296651,449,149139,16010, [400-600], [0-333333),383.3412,19917.285,509532.62,4615.3076,33442.812,543358.75, false
\predicate\program-679.res,[1-10],5.458,10,1,437348,170549,500,84503,16647, [400-600], [0-333333),196.35687,4840.78,290543.78,2564.9583,37863.277,328603.4, false
\predicate\program-67.res,[1-10],5.401960784,10,1,1359741,327862,102,279496,3216, [5-200), [0-333333),361.04144,30449.402,417428.47,8051.5684,8098.668,425888.16, false
\predicate\program-680.res,[1-10],5.522968198,10,1,177245,81598,566,33581,19129, [400-600], [0-333333),97.678894,881.85406,142732.39,1121.7793,42386.98,185217.05, false
\predicate\program-681.res,[1-10],5.481557377,10,1,786152,288417,488,150748,16038, [400-600], [0-333333),327.4675,15259.406,377608.72,4444.5654,36074.26,414010.44, false
\predicate\program-683.res,[1-10],5.515151515,10,1,533412,203908,429,101765,14499, [400-600], [0-333333),280.9871,7967.808,309792.22,3018.5435,31905.38,341978.6, false
\predicate\program-686.res,[1-10],5.674259681,10,1,459776,185533,439,86680,15987, [400-600], [0-333333),212.98668,6500.791,315252.22,2613.1653,34454.5,349919.72, false
\predicate\program-687.res,[1-10],5.45970696,10,1,465075,188010,546,90769,18368, [400-600], [0-333333),221.32231,5715.253,280559.72,2723.0713,39419.664,320200.7, false
\predicate\program-68.res,[1-10],5.327777778,10,1,62222,27237,180,12275,5601, [5-200), [0-333333),36.867874,319.63977,44609.867,477.13626,13637.174,58283.906, false
\predicate\program-690.res,[1-10],5.421359223,10,1,497111,191000,515,97146,17031, [400-600], [0-333333),223.25732,6169.0073,314047.06,2813.6975,38634.246,352904.56, false
\predicate\program-698.res,[1-10],5.519269777,10,1,379703,159487,493,73797,17057, [400-600], [0-333333),186.53328,3734.3896,259444.9,2241.6174,36024.832,295656.28, false
\predicate\program-699.res,[1-10],5.539325843,10,1,56186,29942,534,10580,18231, [400-600], [0-333333),41.030598,172.56265,52500.324,443.13638,40374.527,92915.88, false
\predicate\program-6.res,[1-5],3.285714286,5,1,444501,5286,112,122718,722, [5-200), [0-333333),51.438393,4855.5117,1811.9113,2720.0688,6084.4,7947.7495, false
\predicate\program-700.res,[1-10],5.685483871,10,1,361469,154500,496,65882,17358, [400-600], [0-333333),194.61403,3353.3696,236710.17,2104.0217,38576.773,275481.56, false
\predicate\program-701.res,[1-5],3.00862069,5,1,1588720,18685,464,457708,2584, [400-600], [333333-666666),126.73665,37054.906,6995.828,8728.026,20765.86,27888.424, false
\predicate\program-702.res,[1-5],3.019736842,5,1,1795085,18314,456,519322,2559, [400-600], [333333-666666),118.67747,36867.73,8184.9478,9953.238,20510.62,28814.244, false
\predicate\program-703.res,[1-5],3.03926097,5,1,2241852,18017,433,657298,2463, [400-600], [333333-666666),135.44093,57705.812,11163.978,12461.687,19801.85,31101.27, false
\predicate\program-704.res,[1-5],2.997777778,5,1,1192987,17713,450,340968,2481, [400-600], [333333-666666),106.85549,26745.703,4918.422,6413.1777,20528.002,25553.28, false
\predicate\program-705.res,[1-5],3.039647577,5,1,1421300,18765,454,402618,2571, [400-600], [333333-666666),119.420975,36754.52,5930.483,7781.8086,20052.738,26102.643, false
\predicate\program-706.res,[1-5],3.058968059,5,1,1596354,17163,407,456015,2335, [400-600], [333333-666666),97.201126,38534.38,7075.8916,8475.304,18154.44,25327.531, false
\predicate\program-707.res,[1-5],3.012096774,5,1,1771085,19946,496,509161,2770, [400-600], [333333-666666),113.577,52798.297,7807.0063,9730.172,22088.193,30008.777, false
\predicate\program-709.res,[1-5],2.997991968,5,1,2148418,19820,498,629148,2756, [400-600], [333333-666666),121.89516,49821.574,10017.544,11420.881,22456.803,32596.242, false
\predicate\program-70.res,[1-10],5.234375,10,1,296982,82459,64,62011,1918, [5-200), [0-333333),105.18905,4265.435,139997.69,1834.6096,5260.166,145363.05, false
\predicate\program-710.res,[1-5],2.997607656,5,1,1173016,16451,418,336005,2303, [400-600], [333333-666666),79.300545,27242.625,4699.99,6420.4404,18836.49,23615.781, false
\predicate\program-711.res,[1-5],3.017391304,5,1,1221437,18866,460,347698,2578, [400-600], [333333-666666),97.630424,23210.166,4990.5615,6529.022,23121.592,28209.783, false
\predicate\program-712.res,[1-5],3.026490066,5,1,2000697,18297,453,578817,2540, [400-600], [333333-666666),136.17395,42801.46,9126.27,10678.225,20639.713,29902.156, false
\predicate\program-713.res,[1-5],2.987012987,5,1,1945179,18224,462,574189,2552, [400-600], [333333-666666),115.92432,53258.816,9265.689,10730.329,20648.219,30029.832, false
\predicate\program-718.res,[1-5],3.013806706,5,1,1830096,20469,507,524675,2832, [400-600], [333333-666666),150.73352,37691.17,8157.5024,10037.687,22204.303,30512.54, false
\predicate\program-71.res,[1-10],5.771929825,10,1,1041304,335435,171,189815,5905, [5-200), [0-333333),343.036,36956.465,391553.44,5610.908,14154.446,406050.9, false
\predicate\program-721.res,[1-5],3.003968254,5,1,1955438,20155,504,565885,2800, [400-600], [333333-666666),117.66957,56751.29,8731.053,10758.034,21929.484,30778.207, false
\predicate\program-722.res,[1-5],3.015521064,5,1,1767954,18272,451,513504,2526, [400-600], [333333-666666),127.811806,40436.418,8079.9893,9790.6455,20898.793,29106.594, false
\predicate\program-725.res,[1-5],2.982926829,5,1,2028282,15759,410,610878,2242, [400-600], [333333-666666),125.59731,48984.7,9811.835,11344.951,19044.521,28981.953, false
\predicate\program-726.res,[1-5],3.009803922,5,1,1874740,20515,510,539990,2845, [400-600], [333333-666666),129.45439,52051.137,8126.487,10282.0625,22683.584,30939.525, false
\predicate\program-727.res,[1-5],3.016055046,5,1,1629235,17693,436,470915,2441, [400-600], [333333-666666),119.567665,34463.082,7101.2344,8922.936,21400.65,28621.453, false
\predicate\program-728.res,[1-5],2.995959596,5,1,1558468,19805,495,448627,2744, [400-600], [333333-666666),115.33978,37272.93,6708.225,8669.863,21618.988,28442.553, false
\predicate\program-729.res,[1-5],3.030364372,5,1,1945623,20208,494,557803,2785, [400-600], [333333-666666),133.55032,50460.73,8626.524,10477.066,22203.547,30963.621, false
