name,arity_profile,avg_arity,max_arity,min_arity,n_predicates,n_rules,predicate_profile,rule_profile,t_component,t_graph,t_parse,t_terminate,terminates
synthetic-at-predicate/program-989-r.res,[1-20],11.42857143,20,2,14,589070, [5-200), [666666-999999),10.921027,7125.3267,30105.455,7136.482, false
synthetic-at-arity/program-1-r.res,[1-5],3.142857143,5,1,70,26642, [5-200), [0-333333),15.905722,116.15622,725.9274,132.32712, false
synthetic-at-rules/program-100-r.res,[1-5],3.075471698,5,1,53,255625, [5-200), [900000-1000000),11.405464,958.08014,6108.7817,969.7319, false
synthetic-at-rules/program-88-r.res,[1-5],3.037037037,5,1,54,248439, [5-200), [800000-900000),11.077289,932.5099,5902.4927,943.8251, false
synthetic-at-arity/program-480-r.res,[1-20],9.760526316,20,1,380,4292, [200-400), [0-333333),21.525087,76.65466,329.77426,98.46475, false
synthetic-at-predicate/program-39-r.res,[1-5],3,5,1,176,18041, [5-200), [0-333333),17.1583,95.368,498.48438,112.808266, false
synthetic-at-predicate/program-980-r.res,[1-20],10.93333333,20,1,15,599575, [5-200), [666666-999999),11.887679,8731.1,30485.006,8743.238, false
synthetic-at-rules/program-14-r.res,[1-5],2.916666667,5,1,60,73503, [5-200), [100000-200000),13.736739,319.5277,1728.2034,333.54984, false
synthetic-at-predicate/program-104-r.res,[1-5],3.024640657,5,1,487,17117, [400-600], [0-333333),20.76364,100.37842,483.14542,121.454155, false
synthetic-at-predicate/program-399-r.res,[1-10],5.389380531,10,1,113,10107, [5-200), [0-333333),19.592806,91.109116,445.3921,110.9829, false
synthetic-at-arity/program-254-r.res,[1-5],3.408163265,5,1,49,353438, [5-200), [666666-999999),11.665273,1570.7167,8380.618,1582.6349, false
synthetic-at-rules/program-15-r.res,[1-5],3.240740741,5,1,54,77675, [5-200), [100000-200000),14.656935,348.3632,1871.1233,363.28427, false
synthetic-at-predicate/program-135-r.res,[1-5],3.230769231,5,1,52,207375, [5-200), [333333-666666),11.837755,776.8104,5055.5977,788.9027, false
synthetic-at-arity/program-115-r.res,[1-20],10.27586207,20,1,87,4693, [5-200), [0-333333),15.277502,87.05462,359.4372,102.608215, false
synthetic-at-rules/program-35-r.res,[1-5],2.866666667,5,1,60,108004, [5-200), [300000-400000),17.313992,384.58133,2588.1985,402.17422, false
synthetic-at-arity/program-21-r.res,[1-5],2.907692308,5,1,65,60848, [5-200), [0-333333),14.988618,220.07251,1429.5327,235.3452, false
synthetic-at-arity/program-77-r.res,[1-10],6.107142857,10,1,28,147975, [5-200), [0-333333),12.664517,905.2172,5240.999,918.11584, false
synthetic-at-predicate/program-153-r.res,[1-5],2.966101695,5,1,59,153044, [5-200), [333333-666666),13.704366,684.484,3595.64,698.4656, false
synthetic-at-predicate/program-277-r.res,[1-5],3.240740741,5,1,54,258723, [5-200), [666666-999999),12.157238,956.49133,6159.247,968.8921, false
synthetic-at-arity/program-465-r.res,[1-20],9.94,20,1,300,5197, [200-400), [0-333333),21.07284,89.54997,379.64362,110.90721, false
synthetic-at-arity/program-30-r.res,[1-5],2.831168831,5,1,77,42897, [5-200), [0-333333),19.685535,210.98048,993.63074,230.95146, false
synthetic-at-arity/program-28-r.res,[1-5],3.06779661,5,1,59,132440, [5-200), [0-333333),19.321236,462.765,3153.662,482.3726, false
synthetic-at-arity/program-16-r.res,[1-5],3.186440678,5,1,59,89284, [5-200), [0-333333),20.848375,433.91098,2027.5144,455.04776, false
synthetic-at-arity/program-376-r.res,[1-5],3.09178744,5,1,207,20742, [200-400), [0-333333),18.846024,92.97358,567.6925,112.08894, false
synthetic-at-predicate/program-742-r.res,[1-20],9.944444444,19,1,18,100301, [5-200), [0-333333),12.661003,1076.1852,5234.6074,1089.0822, false
synthetic-at-arity/program-124-r.res,[1-5],3.192982456,5,1,57,199987, [5-200), [333333-666666),18.553816,707.64655,5047.122,726.46173, false
synthetic-at-rules/program-501-r.res,[1-20],10.41055718,20,1,341,5033, [200-400), [0-100000),22.057627,92.09218,383.5441,114.43368, false
synthetic-at-rules/program-155-r.res,[1-10],5.171428571,10,1,35,283290, [5-200), [500000-600000),15.683994,1610.8738,9622.412,1626.8137, false
synthetic-at-arity/program-249-r.res,[1-5],2.787878788,5,1,66,190957, [5-200), [666666-999999),13.133762,890.53284,4367.6455,903.9178, false
synthetic-at-arity/program-163-r.res,[1-10],5.71875,10,1,32,379243, [5-200), [333333-666666),12.950796,2457.8035,12204.503,2471.003, false
synthetic-at-arity/program-241-r.res,[1-5],2.876923077,5,1,65,193518, [5-200), [666666-999999),15.798518,738.6337,4645.1504,754.6856, false
synthetic-at-predicate/program-511-r.res,[1-10],5.575757576,10,1,33,231858, [5-200), [333333-666666),13.03892,1688.981,7829.984,1702.2638, false
synthetic-at-predicate/program-33-r.res,[1-5],2.944954128,5,1,109,29013, [5-200), [0-333333),18.277143,108.16971,744.7805,126.73115, false
synthetic-at-rules/program-54-r.res,[1-5],3.098360656,5,1,61,190096, [5-200), [500000-600000),13.165168,847.1786,4521.4453,860.6051, false
synthetic-at-arity/program-310-r.res,[1-10],6,10,1,31,488751, [5-200), [666666-999999),13.066591,2996.6316,15882.173,3009.942, false
synthetic-at-arity/program-157-r.res,[1-5],2.797101449,5,1,69,172713, [5-200), [333333-666666),22.279495,818.5241,3892.697,841.07715, false
synthetic-at-predicate/program-639-r.res,[1-10],5.25,10,1,36,441492, [5-200), [666666-999999),13.139118,2587.6929,13669.551,2601.0732, false
synthetic-at-predicate/program-131-r.res,[1-5],3.2,5,1,60,196889, [5-200), [333333-666666),13.912791,916.68805,4616.598,930.87, false
synthetic-at-arity/program-808-r.res,[1-20],10.79713115,20,1,488,5310, [400-600], [0-333333),29.049446,96.97511,381.27884,126.3214, false
synthetic-at-predicate/program-30-r.res,[1-5],3.046875,5,1,192,24162, [5-200), [0-333333),21.05736,93.06488,661.00934,114.39668, false
synthetic-at-predicate/program-724-r.res,[1-20],10.55555556,20,1,18,87977, [5-200), [0-333333),13.123582,1059.7104,4886.6426,1073.0835, false
synthetic-at-predicate/program-375-r.res,[1-10],6.351351351,10,2,37,29469, [5-200), [0-333333),33.316967,233.31593,1090.7423,266.90445, false
synthetic-at-rules/program-108-r.res,[1-10],5,10,1,42,57468, [5-200), [0-100000),21.930405,464.9997,1875.8461,487.2135, false
synthetic-at-rules/program-285-r.res,[1-20],8.727272727,19,1,22,582083, [5-200), [800000-900000),13.455583,5992.899,26736.074,6006.599, false
synthetic-at-rules/program-104-r.res,[1-10],5.12195122,10,1,164,13980, [5-200), [0-100000),21.364847,97.90625,550.16473,119.55614, false
synthetic-at-arity/program-9-r.res,[1-5],3.016528926,5,1,121,29923, [5-200), [0-333333),19.92355,115.90935,736.1608,136.11234, false
synthetic-at-predicate/program-17-r.res,[1-5],3.153846154,5,1,104,30598, [5-200), [0-333333),20.88644,116.86554,787.9577,138.03172, false
synthetic-at-predicate/program-29-r.res,[1-5],2.9,5,1,70,126972, [5-200), [0-333333),14.993812,450.67923,2934.5383,465.92538, false
synthetic-at-rules/program-67-r.res,[1-5],2.869565217,5,1,69,203827, [5-200), [600000-700000),24.290537,1006.44495,4616.314,1031.0133, false
synthetic-at-arity/program-50-r.res,[1-10],5.8125,10,1,48,22199, [5-200), [0-333333),17.6447,156.11803,845.5039,174.10146, false
synthetic-at-predicate/program-383-r.res,[1-10],5.664835165,10,1,182,12876, [5-200), [0-333333),23.520227,112.194626,527.51904,136.00049, false
synthetic-at-predicate/program-41-r.res,[1-5],3.059299191,5,1,371,24541, [200-400), [0-333333),23.035215,92.17179,652.0744,115.50202, false
synthetic-at-predicate/program-139-r.res,[1-5],3.209677419,5,1,62,203228, [5-200), [333333-666666),21.104029,732.0763,4832.769,753.4592, false
synthetic-at-arity/program-17-r.res,[1-5],2.802325581,5,1,86,56417, [5-200), [0-333333),21.990044,183.46463,1321.1431,205.75223, false
synthetic-at-predicate/program-741-r.res,[1-20],12.55555556,19,1,18,14044, [5-200), [0-333333),18.8132,273.5573,951.49426,292.63568, false
synthetic-at-arity/program-335-r.res,[1-20],10.36842105,20,1,19,511142, [5-200), [666666-999999),14.082799,7138.1904,26527.502,7152.5234, false
synthetic-at-rules/program-29-r.res,[1-5],3.151515152,5,1,66,113143, [5-200), [200000-300000),15.767423,448.92896,2699.183,465.01215, false
synthetic-at-arity/program-149-r.res,[1-5],3.029850746,5,1,67,206099, [5-200), [333333-666666),24.059193,738.021,5098.242,762.3647, false
synthetic-at-predicate/program-20-r.res,[1-5],3.059701493,5,1,67,139139, [5-200), [0-333333),15.101858,521.36615,3246.578,536.73303, false
synthetic-at-arity/program-122-r.res,[1-5],2.794520548,5,1,73,157578, [5-200), [333333-666666),17.387281,530.0442,3472.0254,547.7016, false
synthetic-at-predicate/program-386-r.res,[1-10],5.329896907,10,1,97,16015, [5-200), [0-333333),20.92827,104.24462,611.33325,125.47406, false
synthetic-at-rules/program-34-r.res,[1-5],2.915492958,5,1,71,148724, [5-200), [300000-400000),16.363413,555.9923,3326.2803,572.62506, false
synthetic-at-rules/program-76-r.res,[1-5],3.258064516,5,1,62,276913, [5-200), [700000-800000),16.129599,1084.5006,6377.2856,1100.8822, false
synthetic-at-arity/program-102-r.res,[1-20],11.16666667,20,1,18,213417, [5-200), [0-333333),14.365845,3152.7937,11427.216,3167.4043, false
synthetic-at-predicate/program-378-r.res,[1-10],5.023255814,10,1,43,81113, [5-200), [0-333333),17.868952,444.4265,2558.7412,462.58795, false
synthetic-at-arity/program-34-r.res,[1-5],2.958333333,5,1,72,114917, [5-200), [0-333333),15.291883,415.23483,2617.833,430.81543, false
synthetic-at-arity/program-146-r.res,[1-5],3.074626866,5,1,67,187749, [5-200), [333333-666666),16.467117,785.5662,4339.093,802.2942, false
synthetic-at-predicate/program-23-r.res,[1-5],2.972067039,5,1,179,29215, [5-200), [0-333333),21.769695,117.4101,727.4121,139.45999, false
synthetic-at-arity/program-196-r.res,[1-10],5.230769231,10,1,39,222286, [5-200), [333333-666666),16.677362,1310.8639,7008.3027,1327.843, false
synthetic-at-predicate/program-267-r.res,[1-5],3.106060606,5,1,66,245452, [5-200), [666666-999999),19.617744,841.01526,5687.4805,860.9096, false
synthetic-at-arity/program-387-r.res,[1-5],3,5,1,294,27531, [200-400), [0-333333),23.605694,124.77725,702.82635,148.65388, false
synthetic-at-arity/program-179-r.res,[1-10],5.857142857,10,1,35,381003, [5-200), [333333-666666),14.852678,2540.5583,12151.55,2555.6633, false
synthetic-at-arity/program-79-r.res,[1-10],5.825,10,1,40,54738, [5-200), [0-333333),22.997492,493.09775,1865.5209,516.39575, false
synthetic-at-predicate/program-788-r.res,[1-20],10.43703704,20,1,270,6797, [200-400), [0-333333),26.2911,126.529625,453.38553,153.12604, false
synthetic-at-arity/program-65-r.res,[1-10],5.526315789,10,1,38,179007, [5-200), [0-333333),16.143282,1018.78406,5759.917,1035.1908, false
synthetic-at-rules/program-70-r.res,[1-5],3,5,1,71,236588, [5-200), [600000-700000),18.135372,825.8078,5534.723,844.2179, false
synthetic-at-arity/program-67-r.res,[1-10],5.541666667,10,1,168,15231, [5-200), [0-333333),23.12775,107.23508,613.4619,130.65375, false
synthetic-at-arity/program-113-r.res,[1-20],10,19,1,21,261820, [5-200), [0-333333),15.363383,2659.373,12580.098,2674.9902, false
synthetic-at-rules/program-6-r.res,[1-5],3.107344633,5,1,177,30151, [5-200), [0-100000),22.450174,114.965935,752.87256,137.69084, false
synthetic-at-predicate/program-43-r.res,[1-5],3.136986301,5,1,292,28110, [200-400), [0-333333),23.85358,114.378265,724.938,138.54144, false
synthetic-at-predicate/program-15-r.res,[1-5],2.780487805,5,1,82,119059, [5-200), [0-333333),18.905636,407.0347,2707.7427,426.22452, false
synthetic-at-rules/program-2-r.res,[1-5],3.020833333,5,1,96,49262, [5-200), [0-100000),18.868643,221.34502,1182.7712,240.49416, false
synthetic-at-predicate/program-47-r.res,[1-5],3.062780269,5,1,223,30335, [200-400), [0-333333),23.408255,112.93631,740.36786,136.61958, false
synthetic-at-rules/program-301-r.res,[1-5],3.102040816,5,1,392,28506, [200-400), [0-100000),22.491125,127.23085,731.246,150.01546, false
synthetic-at-rules/program-28-r.res,[1-5],3.054054054,5,1,74,132220, [5-200), [200000-300000),22.207848,469.1884,3062.923,491.69516, false
synthetic-at-predicate/program-758-r.res,[1-20],10.77310924,20,1,119,7409, [5-200), [0-333333),26.55906,123.943306,510.73047,150.7892, false
synthetic-at-arity/program-51-r.res,[1-10],5.302325581,10,1,43,100086, [5-200), [0-333333),18.998955,559.5449,3128.3289,578.81744, false
synthetic-at-rules/program-79-r.res,[1-5],3.253731343,5,1,67,307354, [5-200), [700000-800000),21.903467,1491.0554,6908.7407,1513.2454, false
synthetic-at-rules/program-133-r.res,[1-10],5.564102564,10,1,39,254838, [5-200), [300000-400000),16.436567,1518.0796,8626.461,1534.7789, false
synthetic-at-arity/program-442-r.res,[1-20],10.72997033,20,1,337,7219, [200-400), [0-333333),33.16141,133.35455,489.0333,166.80946, false
synthetic-at-arity/program-193-r.res,[1-10],4.977272727,10,1,44,215450, [5-200), [333333-666666),19.390574,1455.0204,6733.7944,1474.693, false
synthetic-at-rules/program-302-r.res,[1-5],3.059347181,5,1,337,30565, [200-400), [0-100000),24.091724,120.30492,765.6886,144.67758, false
synthetic-at-arity/program-126-r.res,[1-5],2.871794872,5,1,78,198950, [5-200), [333333-666666),25.673428,644.7836,4646.323,670.7404, false
synthetic-at-arity/program-61-r.res,[1-10],6.333333333,10,1,36,95642, [5-200), [0-333333),18.783308,722.82996,3374.5825,741.89307, false
synthetic-at-predicate/program-142-r.res,[1-5],3.013157895,5,1,76,156956, [5-200), [333333-666666),18.845457,606.0292,3553.232,625.1502, false
synthetic-at-arity/program-25-r.res,[1-5],3.108695652,5,1,92,56434, [5-200), [0-333333),25.799698,196.92455,1402.7018,223.01437, false
synthetic-at-arity/program-425-r.res,[1-10],5.393129771,10,1,262,17186, [200-400), [0-333333),27.565031,105.83104,650.93896,133.6752, false
synthetic-at-predicate/program-144-r.res,[1-5],2.987012987,5,1,77,175353, [5-200), [333333-666666),29.181372,849.5744,3930.7925,879.0423, false
synthetic-at-arity/program-267-r.res,[1-5],3.109589041,5,1,73,282879, [5-200), [666666-999999),22.605608,969.91425,6445.066,992.7945, false
synthetic-at-arity/program-723-r.res,[1-5],2.958695652,5,1,460,33293, [400-600], [0-333333),28.141016,113.423195,791.5835,141.9052, false
synthetic-at-rules/program-403-r.res,[1-10],5.52293578,10,1,218,17390, [200-400), [0-100000),27.418108,110.297035,655.9542,138.00179, false
synthetic-at-arity/program-736-r.res,[1-5],3.044230769,5,1,520,32065, [400-600], [0-333333),29.560072,112.30769,801.47345,142.15584, false
synthetic-at-arity/program-141-r.res,[1-5],2.925925926,5,1,81,156676, [5-200), [333333-666666),21.641657,673.2462,3514.3235,695.1854, false
synthetic-at-rules/program-5-r.res,[1-5],2.904109589,5,1,146,42037, [5-200), [0-100000),26.242859,177.98848,958.76685,204.5327, false
synthetic-at-arity/program-731-r.res,[1-5],3.04,5,1,525,32967, [400-600], [0-333333),23.741396,144.65382,792.8248,168.68263, false
synthetic-at-rules/program-303-r.res,[1-5],3.052830189,5,1,265,34678, [200-400), [0-100000),24.122059,134.59113,810.5599,158.99734, false
synthetic-at-predicate/program-128-r.res,[1-5],3.093333333,5,1,75,246549, [5-200), [333333-666666),22.771528,820.6376,5701.733,843.6818, false
synthetic-at-predicate/program-364-r.res,[1-10],5.475862069,10,1,145,19025, [5-200), [0-333333),24.475555,133.3414,701.99866,158.08694, false
synthetic-at-rules/program-610-r.res,[1-5],3.012711864,5,1,472,33765, [400-600], [0-100000),29.53193,120.918655,802.5783,150.74379, false
synthetic-at-rules/program-1-r.res,[1-5],3.059701493,5,1,134,42227, [5-200), [0-100000),28.046783,203.70576,992.0497,232.03726, false
synthetic-at-arity/program-765-r.res,[1-10],5.360406091,10,1,591,17978, [400-600], [0-333333),25.151234,126.19041,668.6556,151.6308, false
synthetic-at-arity/program-12-r.res,[1-5],3.111888112,5,1,143,40035, [5-200), [0-333333),25.886707,171.42477,932.3942,197.59677, false
synthetic-at-arity/program-276-r.res,[1-5],2.86746988,5,1,83,258050, [5-200), [666666-999999),20.993645,887.76624,5969.099,909.0389, false
synthetic-at-arity/program-3-r.res,[1-5],3.264150943,5,1,106,49078, [5-200), [0-333333),25.27816,183.50397,1203.6289,209.06628, false
synthetic-at-rules/program-408-r.res,[1-10],5.125581395,10,1,215,20622, [200-400), [0-100000),26.169544,132.6718,720.9388,159.1354, false
synthetic-at-predicate/program-367-r.res,[1-10],5.625899281,10,1,139,19557, [5-200), [0-333333),26.787216,131.6647,732.02765,158.73953, false
synthetic-at-arity/program-161-r.res,[1-10],5.488372093,10,1,43,239215, [5-200), [333333-666666),19.018831,1617.1086,7646.4233,1636.3978, false
synthetic-at-rules/program-189-r.res,[1-10],5.595238095,10,1,42,549003, [5-200), [800000-900000),17.626535,3458.4277,17531.945,3476.3208, false
synthetic-at-predicate/program-373-r.res,[1-10],5.4,10,1,50,66974, [5-200), [0-333333),21.433855,426.56146,2260.8394,448.2931, false
synthetic-at-arity/program-336-r.res,[1-20],9.076923077,20,1,26,535640, [5-200), [666666-999999),17.082548,5404.176,24661.04,5421.5254, false
synthetic-at-predicate/program-149-r.res,[1-5],2.83908046,5,1,87,190525, [5-200), [333333-666666),30.149954,902.93964,4339.053,933.3745, false
synthetic-at-arity/program-438-r.res,[1-10],5.298701299,10,1,231,20137, [200-400), [0-333333),27.865808,129.33095,696.605,157.49234, false
synthetic-at-predicate/program-633-r.res,[1-10],5.173913043,10,1,46,548296, [5-200), [666666-999999),17.626663,3161.5808,16457.793,3179.473, false
synthetic-at-arity/program-31-r.res,[1-5],2.807142857,5,1,140,52473, [5-200), [0-333333),21.065895,224.22621,1170.8451,245.56323, false
synthetic-at-arity/program-80-r.res,[1-10],5.446236559,10,1,186,20358, [5-200), [0-333333),29.65028,136.88966,715.8901,166.838, false
synthetic-at-rules/program-25-r.res,[1-5],2.884210526,5,1,95,105024, [5-200), [200000-300000),28.535715,377.4426,2397.8206,406.27313, false
synthetic-at-predicate/program-110-r.res,[1-5],3.015957447,5,1,564,36780, [400-600], [0-333333),28.213285,142.51628,856.4882,171.01457, false
synthetic-at-arity/program-243-r.res,[1-5],3.27027027,5,1,74,390421, [5-200), [666666-999999),18.37801,1455.1108,9242.005,1473.7501, false
synthetic-at-rules/program-151-r.res,[1-10],5.14893617,10,1,47,324758, [5-200), [500000-600000),18.065453,1847.713,10183.448,1866.0446, false
synthetic-at-predicate/program-79-r.res,[1-5],2.927613941,5,1,373,39315, [200-400), [0-333333),31.44184,128.6834,880.95654,160.41643, false
synthetic-at-predicate/program-262-r.res,[1-5],3.0875,5,1,80,271469, [5-200), [666666-999999),20.85934,989.5197,6303.384,1010.7063, false
synthetic-at-rules/program-310-r.res,[1-5],3.01994302,5,1,351,38543, [200-400), [0-100000),48.024445,140.76788,889.87,189.0916, false
synthetic-at-arity/program-451-r.res,[1-20],10.52848101,20,1,316,9226, [200-400), [0-333333),33.964264,138.31671,608.4749,172.5879, false
synthetic-at-predicate/program-611-r.res,[1-10],5.0625,10,1,48,541656, [5-200), [666666-999999),18.274363,3154.8499,15991.678,3173.391, false
synthetic-at-arity/program-32-r.res,[1-5],2.9375,5,1,96,102570, [5-200), [0-333333),23.171053,418.74304,2279.4443,442.19345, false
